상품 ID	상품명 	상품 가격 	모바일 상품 가격 	정가 	상품 URL 	상품 모바일 URL	이미지 URL 	추가 이미지 URL	제휴사 카테고리명(대분류)	제휴사 카테고리명(중분류)	제휴사 카테고리명(소분류)	제휴사 카테고리명(세분류)	네이버 카테고리	가격비교 페이지 ID	상품상태	해외구매대행 여부	병행수입 여부	주문제작상품 여부	판매방식 구분	미성년자 구매불가 상품 여부	상품 구분	바코드	제품코드	모델명	브랜드	제조사	원산지	카드명/카드할인가격	이벤트	일반/제휴쿠폰	쿠폰다운로드필요 여부	카드 무이자 할부 정보	포인트	별도 설치비 유무	사전매칭코드	검색태그	Group ID	제휴사 상품 ID	코디상품ID	최소구매수량	상품평(리뷰,구매평) 개수	배송료	차등배송비 여부	차등배송비 내용	상품속성	구매옵션	셀러 ID (오픈마켓에 한함)	주 이용 고객층	성별	배송부가정보	
G1808021514_0503	[비비엠]RONT05 C1_론트05 C1	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021514_0503	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021514_0503	/image/image-view?type=GOODSDTL&id1=20180802_4d4114052d4063c5c2309b78c5c802c8bec4dd9a47434e00309fed277226d330_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_4d4114052d4063c5c2309b78c5c802c8bec4dd9a47434e00309fed277226d330_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808021520_0504	[비비엠] NORAH01 C4_노라01 C4	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021520_0504	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021520_0504	/image/image-view?type=GOODSDTL&id1=20180802_0b0ddf49d0f37c2e12b7a6ef95c53ca129c8730c56f1d33a4c2b36503d197eba_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_0b0ddf49d0f37c2e12b7a6ef95c53ca129c8730c56f1d33a4c2b36503d197eba_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808021532_0505	[비비엠]JEAN02 C3_진02 C3	180000	180000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021532_0505	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021532_0505	/image/image-view?type=GOODSDTL&id1=20180802_eabf3bc544e8ba2fe7b77d948f198b18354a8d4e79cd96414fab6656e44c3ed6_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_eabf3bc544e8ba2fe7b77d948f198b18354a8d4e79cd96414fab6656e44c3ed6_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808021553_0507	[비비엠] NORAH01 C5_노라01 C5	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021553_0507	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021553_0507	/image/image-view?type=GOODSDTL&id1=20180802_786566ce32afcd353d7fb9501c7e877dd0f72f1f447a0e6e9d74c2c2b03d6934_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_786566ce32afcd353d7fb9501c7e877dd0f72f1f447a0e6e9d74c2c2b03d6934_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808030947_0535	[비비엠] NORAH03 C2_노라03 C2	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808030947_0535	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808030947_0535	/image/image-view?type=GOODSDTL&id1=20180803_80200f5505a8bbd27b3d7c444ca2e81d1af646b2b86248ea8bcceee5bf33119a_110x110x01	/image/image-view?type=GOODSDTL&id1=20180803_80200f5505a8bbd27b3d7c444ca2e81d1af646b2b86248ea8bcceee5bf33119a_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808030939_0534	[비비엠]HART03 C4_하트03 C4	155000	155000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808030939_0534	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808030939_0534	/image/image-view?type=GOODSDTL&id1=20180803_8810deb4cde94c76a31cae073f8ff7f47e49d5193304a4529ed231111e53f84d_110x110x01	/image/image-view?type=GOODSDTL&id1=20180803_8810deb4cde94c76a31cae073f8ff7f47e49d5193304a4529ed231111e53f84d_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808031005_0536	[비비엠] NORAH03 C3_노라03 C3	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808031005_0536	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808031005_0536	/image/image-view?type=GOODSDTL&id1=20180803_5fa2bb708ce7cb936ff33d99984ad7c37563289ad0c0c2208b768a73b7f2b2ed_110x110x01	/image/image-view?type=GOODSDTL&id1=20180803_5fa2bb708ce7cb936ff33d99984ad7c37563289ad0c0c2208b768a73b7f2b2ed_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011820_0473	[비비엠]HIPPO JR C5_히포 주니어 C5	100000	100000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011820_0473	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011820_0473	/image/image-view?type=GOODSDTL&id1=20180801_1e01636df1197ff88a929fef81d4b1157052bb75876a4aaace6b1059e1a779fe_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_1e01636df1197ff88a929fef81d4b1157052bb75876a4aaace6b1059e1a779fe_735x645x02	아이웨어	안경테	모양별	라운드			신상품	N	N	N		N					bibiem									N							0						1				
G1808021016_0480	SCHWE 02 C2  BLUE MIRROR	130000	130000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021016_0480	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021016_0480	/image/image-view?type=GOODSDTL&id1=20180802_9e892304b50d2ce6ae0a0331dd272f2ca6a4123a8d81ca6d77c895fdd103a238_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_9e892304b50d2ce6ae0a0331dd272f2ca6a4123a8d81ca6d77c895fdd103a238_735x645x02	아이웨어	선글라스	모양별	라운드			신상품	N	N	N		N					bibiem									N							0						1				
G1808021129_0488	[비비엠]RONT06 C3_론트06 C3	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021129_0488	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021129_0488	/image/image-view?type=GOODSDTL&id1=20180802_c98b8ea05f82bbc7248e52b9a3630bdae5e47f09d50435f5bf4654a9938d1d80_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_c98b8ea05f82bbc7248e52b9a3630bdae5e47f09d50435f5bf4654a9938d1d80_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808021144_0489	[비비엠]RONT06 C2_론트06 C2	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021144_0489	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021144_0489	/image/image-view?type=GOODSDTL&id1=20180802_8cf6781e863e723fd51033835b948b38c28b39b0725f90434b4a7471de8b5d41_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_8cf6781e863e723fd51033835b948b38c28b39b0725f90434b4a7471de8b5d41_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808021344_0490	[비비엠]RONT06 C1_론트06 C1	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021344_0490	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021344_0490	/image/image-view?type=GOODSDTL&id1=20180802_145203d9f9be58b0015fc7ba05eb7bc572516f0b77ff9b5de5c4c58d0b111c87_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_145203d9f9be58b0015fc7ba05eb7bc572516f0b77ff9b5de5c4c58d0b111c87_735x645x02	아이웨어	선글라스					신상품	N	N	N		N					bibiem									N							0						1				
G1808021359_0492	[비비엠]RONT05 C4_론트05 C4	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021359_0492	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021359_0492	/image/image-view?type=GOODSDTL&id1=20180802_0d403ed612434695c1720c1edbc7569a0d521dd82f26a3d22ed892f3ef0ab259_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_0d403ed612434695c1720c1edbc7569a0d521dd82f26a3d22ed892f3ef0ab259_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808021436_0497	[비비엠] NORAH01 C1_노라01 C1 	145000	145000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021436_0497	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021436_0497	/image/image-view?type=GOODSDTL&id1=20180802_dc095f4c0a965be556a372108a182360d796830daa547dfacd31669a312c1611_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_dc095f4c0a965be556a372108a182360d796830daa547dfacd31669a312c1611_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808021438_0498	[비비엠]RONT05 C2_론트05 C2	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808021438_0498	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808021438_0498	/image/image-view?type=GOODSDTL&id1=20180802_61a48f30c298a172fb962c1e47379164ed171301b976810f47c6a687ca1a9a72_110x110x01	/image/image-view?type=GOODSDTL&id1=20180802_61a48f30c298a172fb962c1e47379164ed171301b976810f47c6a687ca1a9a72_735x645x02	아이웨어	선글라스					신상품	N	N	N		N					bibiem									N							0						1				
G1808031422_0573	[비비엠] NORAH 05 C2_노라05 C2	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808031422_0573	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808031422_0573	/image/image-view?type=GOODSDTL&id1=20180803_96b959a95c137927987ce74bf9d3549f3591c156c682bcf5c7431ec4eaeaac8c_110x110x01	/image/image-view?type=GOODSDTL&id1=20180803_96b959a95c137927987ce74bf9d3549f3591c156c682bcf5c7431ec4eaeaac8c_735x645x02	아이웨어	안경테	모양별	라운드			신상품	N	N	N		N					bibiem									N							0						1				
G1808031540_0577	[비비엠]BEN01 C4_벤01 C4	175000	175000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808031540_0577	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808031540_0577	/image/image-view?type=GOODSDTL&id1=20180803_d6e31756b50558b8508baecad479dc8f70f53f43ad3e31ca426fb57d6de88e6d_110x110x01	/image/image-view?type=GOODSDTL&id1=20180803_d6e31756b50558b8508baecad479dc8f70f53f43ad3e31ca426fb57d6de88e6d_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808031538_0576	[비비엠] NORAH 05 C4_노라05 C4	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808031538_0576	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808031538_0576	/image/image-view?type=GOODSDTL&id1=20180803_37966eec360fc69d43c3b945a9748aac485e6bd1bc7bc706cab4e4008f4dcee9_110x110x01	/image/image-view?type=GOODSDTL&id1=20180803_37966eec360fc69d43c3b945a9748aac485e6bd1bc7bc706cab4e4008f4dcee9_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808031546_0578	[비비엠]RONT04 C1_론트04 C1	175000	175000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808031546_0578	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808031546_0578	/image/image-view?type=GOODSDTL&id1=20180803_80dfcac9c5923c28c47dc57986dce26fe29f657bb9c39e7da61f9922ab41fad0_110x110x01	/image/image-view?type=GOODSDTL&id1=20180803_80dfcac9c5923c28c47dc57986dce26fe29f657bb9c39e7da61f9922ab41fad0_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061048_0603	S YOU 03 C1	125000	125000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061048_0603	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061048_0603	/image/image-view?type=GOODSDTL&id1=20180806_1b039f9e1ebaf32b4dc00196b96ea2c9156a4140bd2c1fab70d1ab5d1c93c7e6_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_1b039f9e1ebaf32b4dc00196b96ea2c9156a4140bd2c1fab70d1ab5d1c93c7e6_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061124_0611	SLASTIK-HAWK 002 BLACK ROCK FOT	225000	225000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061124_0611	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061124_0611	/image/image-view?type=GOODSDTL&id1=20180806_864af704c4e1d481020407121ef29db0bd31b93decae62c6a3a281984f9e087d_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_864af704c4e1d481020407121ef29db0bd31b93decae62c6a3a281984f9e087d_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808061429_0622	SLASTIK-METRO 007 LISBON SKY	160000	160000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061429_0622	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061429_0622	/image/image-view?type=GOODSDTL&id1=20180806_9aa473f8539fb19e25f3f631d9c4f3b233d32db6e0c4e3e3b18c6cde241e08e8_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_9aa473f8539fb19e25f3f631d9c4f3b233d32db6e0c4e3e3b18c6cde241e08e8_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808061440_0625	SLASTIK-METRO 006 MAGIC SILVER	125000	125000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061440_0625	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061440_0625	/image/image-view?type=GOODSDTL&id1=20180806_f03724f829d4236d660a1a0670c6835a7b2a95750a1dadd6fd444a1b60ea399f_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_f03724f829d4236d660a1a0670c6835a7b2a95750a1dadd6fd444a1b60ea399f_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808060937_0595	SLASTIK-LOFT 005 SHACKED	175000	175000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808060937_0595	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808060937_0595	/image/image-view?type=GOODSDTL&id1=20180806_ae3672d59552f799aa21447b2aaa6653b7ecc7087452b23c24acf1996bce40c2_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_ae3672d59552f799aa21447b2aaa6653b7ecc7087452b23c24acf1996bce40c2_735x645x02	아이웨어	안경테	브랜드	SLASTIK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808061448_0626	SLASTIK-METRO 005 BLACK ROCK	160000	160000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061448_0626	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061448_0626	/image/image-view?type=GOODSDTL&id1=20180806_daf813d3fe027b81e234e1a70bad420502c145682ea08332673aba614121647e_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_daf813d3fe027b81e234e1a70bad420502c145682ea08332673aba614121647e_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808061553_0639	SLASTIK-TITAN 002 MAADID	255000	255000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061553_0639	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061553_0639	/image/image-view?type=GOODSDTL&id1=20180806_2eb535856271297c81f03a17aa516bac251ec96c3e6adc061bfd4fb85b7323be_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_2eb535856271297c81f03a17aa516bac251ec96c3e6adc061bfd4fb85b7323be_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808061611_0641	SLASTIK-TITAN 001 IFRANE	255000	255000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061611_0641	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061611_0641	/image/image-view?type=GOODSDTL&id1=20180806_0f3f5242b6c8a4585a1a84195f6a3fe6a16216db4fa78e594abaf2c73bf1180d_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_0f3f5242b6c8a4585a1a84195f6a3fe6a16216db4fa78e594abaf2c73bf1180d_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808061553_0640	[비비엠] TERE02 C5_테레02 C5 선글라스	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061553_0640	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061553_0640	/image/image-view?type=GOODSDTL&id1=20180806_a5750fa176dab45ff2384d02e218364124d03a80ab64b676747b5ea8a84996e1_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_a5750fa176dab45ff2384d02e218364124d03a80ab64b676747b5ea8a84996e1_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061621_0642	[비비엠] NOV03 C4_노브03 C4 안경	130000	130000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061621_0642	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061621_0642	/image/image-view?type=GOODSDTL&id1=20180806_f3634138babb8266b811398dc6363752840ac1ffea7697ada10518997c45f172_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_f3634138babb8266b811398dc6363752840ac1ffea7697ada10518997c45f172_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061635_0647	[비비엠] NOV03 C5_노브03 C5 안경	130000	130000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061635_0647	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061635_0647	/image/image-view?type=GOODSDTL&id1=20180806_fee5c86b15f8bf6724ccb4be500ca4aa7fbafac11fb275f3c58390a9d66ec290_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_fee5c86b15f8bf6724ccb4be500ca4aa7fbafac11fb275f3c58390a9d66ec290_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061640_0648	[비비엠]SCHWE14 C2_슈에14 C2	170000	170000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061640_0648	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061640_0648	/image/image-view?type=GOODSDTL&id1=20180806_55aad783ccb45ce86cdffd35d7a4b540742e10284289c71da4559609a023165f_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_55aad783ccb45ce86cdffd35d7a4b540742e10284289c71da4559609a023165f_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					bibiem									N							0						1				
G1808061432_0624	[비비엠] C-AGAIN02 C3_씨어게인02 C3	155000	155000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061432_0624	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061432_0624	/image/image-view?type=GOODSDTL&id1=20180806_a987b5300272f5c57b4a22075e8b8c06f19d2d275209a5085ed385314ba154af_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_a987b5300272f5c57b4a22075e8b8c06f19d2d275209a5085ed385314ba154af_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061456_0627	[비비엠] TERE02 C1_테레02 C1 선글라스	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061456_0627	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061456_0627	/image/image-view?type=GOODSDTL&id1=20180806_7dcb0bd1628975c9f7036320df1424872099053375c670bb3704141c3423771e_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_7dcb0bd1628975c9f7036320df1424872099053375c670bb3704141c3423771e_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061506_0629	SLASTIK-METRO 002 TOO HOT	125000	125000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061506_0629	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061506_0629	/image/image-view?type=GOODSDTL&id1=20180806_93a1403576880948a838a8f9381bcda861411b09197839b734f7f3be5a2a53d3_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_93a1403576880948a838a8f9381bcda861411b09197839b734f7f3be5a2a53d3_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
G1808061509_0630	[비비엠] TERE02 C2_테레02 C2 선글라스	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061509_0630	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061509_0630	/image/image-view?type=GOODSDTL&id1=20180806_6f427646ca7571c8d92f27eaf5e357bae2c22ea2c89289d26af8d5c0aefba77a_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_6f427646ca7571c8d92f27eaf5e357bae2c22ea2c89289d26af8d5c0aefba77a_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808061517_0631	SLASTIK-METRO 001 HIDDEN GREEN	125000	125000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808061517_0631	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808061517_0631	/image/image-view?type=GOODSDTL&id1=20180806_7ca368c65964ece9f3552f311be8a8291ca962ad6e0763c924bec35ebc1f69bc_110x110x01	/image/image-view?type=GOODSDTL&id1=20180806_7ca368c65964ece9f3552f311be8a8291ca962ad6e0763c924bec35ebc1f69bc_735x645x02	아이웨어	선글라스	브랜드	SLASTICK			신상품	N	N	N		N					SLASTIK									N							0						1				
